variables="x","rho","u","v","w","Bx","By","Bz","p"
-1.5	1	0	0	0	0.75	1	0	1
-1.497	1	0	0	0	0.75	1	0	1
-1.494	1	0	0	0	0.75	1	0	1
-1.491	1	0	0	0	0.75	1	0	1
-1.488	1	0	0	0	0.75	1	0	1
-1.485	1	0	0	0	0.75	1	0	1
-1.482	1	0	0	0	0.75	1	0	1
-1.479	1	0	0	0	0.75	1	0	1
-1.476	1	0	0	0	0.75	1	0	1
-1.473	1	0	0	0	0.75	1	0	1
-1.47	1	0	0	0	0.75	1	0	1
-1.467	1	0	0	0	0.75	1	0	1
-1.464	1	0	0	0	0.75	1	0	1
-1.461	1	0	0	0	0.75	1	0	1
-1.458	1	0	0	0	0.75	1	0	1
-1.455	1	0	0	0	0.75	1	0	1
-1.452	1	0	0	0	0.75	1	0	1
-1.449	1	0	0	0	0.75	1	0	1
-1.446	1	0	0	0	0.75	1	0	1
-1.443	1	0	0	0	0.75	1	0	1
-1.44	1	0	0	0	0.75	1	0	1
-1.437	1	0	0	0	0.75	1	0	1
-1.434	1	0	0	0	0.75	1	0	1
-1.431	1	0	0	0	0.75	1	0	1
-1.428	1	0	0	0	0.75	1	0	1
-1.425	1	0	0	0	0.75	1	0	1
-1.422	1	0	0	0	0.75	1	0	1
-1.419	1	0	0	0	0.75	1	0	1
-1.416	1	0	0	0	0.75	1	0	1
-1.413	1	0	0	0	0.75	1	0	1
-1.41	1	0	0	0	0.75	1	0	1
-1.407	1	0	0	0	0.75	1	0	1
-1.404	1	0	0	0	0.75	1	0	1
-1.401	1	0	0	0	0.75	1	0	1
-1.398	1	0	0	0	0.75	1	0	1
-1.395	1	0	0	0	0.75	1	0	1
-1.392	1	0	0	0	0.75	1	0	1
-1.389	1	0	0	0	0.75	1	0	1
-1.386	1	0	0	0	0.75	1	0	1
-1.383	1	0	0	0	0.75	1	0	1
-1.38	1	0	0	0	0.75	1	0	1
-1.377	1	0	0	0	0.75	1	0	1
-1.374	1	0	0	0	0.75	1	0	1
-1.371	1	0	0	0	0.75	1	0	1
-1.368	1	0	0	0	0.75	1	0	1
-1.365	1	0	0	0	0.75	1	0	1
-1.362	1	0	0	0	0.75	1	0	1
-1.359	1	0	0	0	0.75	1	0	1
-1.356	1	0	0	0	0.75	1	0	1
